proposal_id,fund,year,title,challenge,pillar,pillar_name,subcategory,classification_confidence,classification_basis,currency,amount_requested,amount_received,funding_status,project_status,funded,delivered
f08-developers-open-sourced-licensing-f8,8,2022,Developers Open Sourced Licensing,F8: Open Source Development Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,26000.0,,over_budget,unfunded,False,False
f08-did-business-ideas-hackathon-f8,8,2022,DID Business Ideas Hackathon,"F8: Grow East Asia, Grow Cardano",P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,30000.0,30000.0,approved,complete,True,True
f08-did-community-course-f8,8,2022,DID Community Course,F8: Accelerate Decentralized Identity,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,15000.0,,not_approved,unfunded,False,False
f08-did-community-trust-registry-f8,8,2022,DID Community Trust Registry,F8: Self-Sovereign Identity,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,15000.0,,not_approved,unfunded,False,False
f08-did-for-democracy-on-the-blockchain-f8,8,2022,DID for Democracy on the Blockchain,F8: Accelerate Decentralized Identity,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,12500.0,8333.0,approved,in_progress,True,False
f08-didcomm-v2-mediator-f8,8,2022,DIDComm v2 Mediator,F8: Self-Sovereign Identity,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,20425.0,20425.0,approved,complete,True,True
f08-digital-hub-for-ngos-charities-f8,8,2022,Digital hub for NGOs & charities,F8: Miscellaneous Challenge,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,USD,50000.0,,not_approved,unfunded,False,False
f08-directed-donations-dapp-f8,8,2022,DirectEd - Donations dApp,F8: DApps and Integrations,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,59040.0,59040.0,approved,complete,True,True
f08-directed-student-scholarship-portal-f8,8,2022,DirectEd-Student Scholarship Portal,F8: Self-Sovereign Identity,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,30300.0,30300.0,approved,complete,True,True
f08-disability-accessibility-equity-f8,8,2022,"Disability, Accessibility & Equity",F8: Self-Sovereign Identity,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,28000.0,,not_approved,unfunded,False,False
f08-disruptive-produce-ecosystem-f8,8,2022,Disruptive Produce Ecosystem,F8: Business Solutions (B2B & B2C),P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,100000.0,,over_budget,unfunded,False,False
f08-distributed-idea-mapping-system-f8,8,2022,Distributed Idea Mapping System,F8: Open Source Development Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,18000.0,,over_budget,unfunded,False,False
f08-distributed-storage-infrastructure-f8,8,2022,Distributed storage Infrastructure,F8: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,64140.0,64140.0,approved,complete,True,True
f08-divine-blockchain-phase-i-f8,8,2022,Divine Blockchain - Phase I,F8: DApps and Integrations,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,35000.0,,over_budget,unfunded,False,False
f08-divine-blockchain-phase-i-f8-68e8fe0c,8,2022,Divine Blockchain - Phase I,F8: Cross-Chain Collaboration,P1,Infrastructure & Research Excellence,protocol-and-infrastructure,high,challenge,USD,35000.0,,over_budget,unfunded,False,False
f08-dlt-based-student-credential-system-f8,8,2022,DLT based student credential system,F8: Nation Building Dapps,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,60000.0,,over_budget,unfunded,False,False
f08-dlt360-agriculture-and-metaverse-f8,8,2022,DLT360: Agriculture and Metaverse,F8: Business Solutions (B2B & B2C),P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,25000.0,25000.0,approved,complete,True,True
f08-dlt360-business-radar-team-f8,8,2022,DLT360: Business RADAR Team,F8: Business Solutions (B2B & B2C),P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,25000.0,,over_budget,unfunded,False,False
f08-dlt360-china-industry-applications-f8,8,2022,DLT360: China Industry Applications,F8: Business Solutions (B2B & B2C),P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,14000.0,14000.0,approved,complete,True,True
f08-dlt360-cpg-brands-and-metaverse-f8,8,2022,DLT360: CPG Brands and Metaverse,F8: Business Solutions (B2B & B2C),P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,25000.0,,over_budget,unfunded,False,False
f08-dlt360-didzkp-gdpr-data-privacy-f8,8,2022,DLT360: DID/ZKP & GDPR-Data Privacy,F8: Accelerate Decentralized Identity,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,25000.0,25000.0,approved,complete,True,True
f08-dlt360-environment-radar-team-f8,8,2022,DLT360: Environment RADAR Team,F8: Miscellaneous Challenge,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,USD,25000.0,,over_budget,unfunded,False,False
f08-dlt360-eu-regulation-lobbying-f8,8,2022,DLT360: EU-Regulation Lobbying,F8: Lobbying for favorable legislation,P3,Governance,governance-systems,high,challenge,USD,20000.0,20000.0,approved,complete,True,True
f08-dlt360-governance-radar-team-f8,8,2022,DLT360: Governance RADAR Team,F8: Open Standards & Interoperability,P1,Infrastructure & Research Excellence,protocol-and-infrastructure,high,challenge,USD,25000.0,,over_budget,unfunded,False,False
f08-dlt360-industry-onboarding-videos-f8,8,2022,DLT360: Industry Onboarding Videos,F8: Film + Media (FAM) creatives unite!,P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,10000.0,10000.0,approved,complete,True,True
f08-dlt360-machines-and-the-metaverse-f8,8,2022,DLT360: Machines and the Metaverse,F8: Business Solutions (B2B & B2C),P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,25000.0,,over_budget,unfunded,False,False
f08-dlt360-metaverse-and-governance-f8,8,2022,DLT360: Metaverse and Governance,F8: Cross-Chain Collaboration,P1,Infrastructure & Research Excellence,protocol-and-infrastructure,high,challenge,USD,25000.0,,over_budget,unfunded,False,False
f08-dlt360-metaverse-and-taxonomy-f8,8,2022,DLT360: Metaverse and Taxonomy,F8: Gamers On - Chained,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,25000.0,,over_budget,unfunded,False,False
f08-dlt360-metaverse-interoperability-f8,8,2022,DLT360: Metaverse Interoperability,F8: Cross-Chain Collaboration,P1,Infrastructure & Research Excellence,protocol-and-infrastructure,high,challenge,USD,25000.0,25000.0,approved,complete,True,True
f08-dlt360-metaverse-requirements-f8,8,2022,DLT360: Metaverse - Requirements,F8: Gamers On - Chained,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,25000.0,,over_budget,unfunded,False,False
f08-dlt360-regulatory-radar-team-f8,8,2022,DLT360: Regulatory RADAR Team,F8: Lobbying for favorable legislation,P3,Governance,governance-systems,high,challenge,USD,25000.0,,over_budget,unfunded,False,False
f08-dlt360-review-catalyst-funnel-f8,8,2022,DLT360: Review Catalyst Funnel,F8: Miscellaneous Challenge,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,USD,5000.0,5000.0,approved,complete,True,True
f08-dlt360-smart-internship-6-months-f8,8,2022,DLT360: Smart Internship (6 months),F8: Miscellaneous Challenge,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,USD,10000.0,,over_budget,unfunded,False,False
f08-dlt360-technology-radar-team-f8,8,2022,DLT360: Technology RADAR Team,F8: Open Standards & Interoperability,P1,Infrastructure & Research Excellence,protocol-and-infrastructure,high,challenge,USD,25000.0,25000.0,approved,complete,True,True
f08-dlt360-website-video-next-step-f8,8,2022,DLT360: WEBSITE & Video - Next Step,F8: Miscellaneous Challenge,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,USD,15000.0,,not_approved,unfunded,False,False
f08-documentary-south-america-f8,8,2022,Documentary: South America,F8: Film + Media (FAM) creatives unite!,P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,60000.0,60000.0,approved,complete,True,True
f08-dodaoio-onboarding-platform-f8,8,2022,DoDAO.io - Onboarding Platform,F8: New Member Onboarding,P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,28000.0,,not_approved,unfunded,False,False
f08-done-collectively-bounty-aggreg8r-f8,8,2022,Done Collectively: Bounty Aggreg8r,F8: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,24400.0,,over_budget,unfunded,False,False
f08-done-collectively-discord-integrati-f8,8,2022,Done Collectively Discord Integrati,F8: DApps and Integrations,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,22200.0,22200.0,approved,complete,True,True
f08-done-collectively-gitbook-integrati-f8,8,2022,Done Collectively Gitbook Integrati,F8: Open Source Development Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,39150.0,39150.0,approved,complete,True,True
f08-dreps-code-of-ethicsbridges-asia-f8,8,2022,dRep's Code of Ethics+Bridges Asia,F8: Community Advisor Improvements,P3,Governance,governance-systems,high,challenge,USD,3800.0,3800.0,approved,complete,True,True
f08-drive-secure-community-chat-servers-f8,8,2022,Drive Secure Community Chat Servers,F8: DApps and Integrations,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,112000.0,,not_approved,unfunded,False,False
f08-drop-creative-nft-solution-b2b-f8,8,2022,DROP: Creative NFT solution (B2B),F8: Business Solutions (B2B & B2C),P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,100000.0,,not_approved,unfunded,False,False
f08-dteach-building-a-donor-pool-f8,8,2022,dTeach - building a donor pool,F8: Miscellaneous Challenge,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,USD,20000.0,18333.0,approved,in_progress,True,False
f08-dub-popular-ada-video-for-the-world-f8,8,2022,DUB popular ADA Video for the World,F8: Film + Media (FAM) creatives unite!,P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,10000.0,,not_approved,unfunded,False,False
f08-dubai-cardano-meetup-f8,8,2022,Dubai Cardano Meetup,F8: New Member Onboarding,P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,5000.0,,not_approved,unfunded,False,False
f08-duo-afrikaans-gameplay-f8,8,2022,Duo - Afrikaans Gameplay,"F8: Grow Africa, Grow Cardano",P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,4750.0,4750.0,approved,complete,True,True
f08-duo-alpha-mobile-app-f8,8,2022,Duo - (Alpha) - Mobile App,F8: Gamers On - Chained,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,68500.0,,over_budget,unfunded,False,False
f08-duo-alpha-web-app-f8,8,2022,Duo - (Alpha) - Web App,F8: Gamers On - Chained,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,39500.0,32917.0,approved,in_progress,True,False
f08-duo-brazilian-portuguese-gameplay-f8,8,2022,Duo - Brazilian Portuguese Gameplay,F8: Gamers On - Chained,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,4750.0,4750.0,approved,complete,True,True
f08-duo-filipino-gameplay-f8,8,2022,Duo - Filipino Gameplay,"F8: Grow East Asia, Grow Cardano",P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,4750.0,4750.0,approved,complete,True,True
f08-duo-german-gameplay-f8,8,2022,Duo - German Gameplay,F8: Gamers On - Chained,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,4750.0,4750.0,approved,complete,True,True
f08-duo-spanish-gameplay-f8,8,2022,Duo - Spanish Gameplay,F8: Gamers On - Chained,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,4750.0,4750.0,approved,complete,True,True
f08-dyor-tool-f8,8,2022,DYOR Tool,F8: Open Standards & Interoperability,P1,Infrastructure & Research Excellence,protocol-and-infrastructure,high,challenge,USD,31600.0,31600.0,approved,complete,True,True
f08-earn-incentives-by-contributing-f8,8,2022,Earn incentives by contributing,F8: Open Source Development Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,23000.0,,over_budget,unfunded,False,False
f08-east-africa-cardano-innovation-hub-f8,8,2022,East Africa Cardano Innovation Hub,"F8: Grow Africa, Grow Cardano",P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,37400.0,,not_approved,unfunded,False,False
f08-east-african-catalyst-developers-f8,8,2022,East African Catalyst developers,F8: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,18000.0,,over_budget,unfunded,False,False
f08-eastern-catalyst-school-f8,8,2022,Eastern Catalyst School,F8: New Member Onboarding,P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,27260.0,27260.0,approved,complete,True,True
f08-eastern-town-hall-team-operation-f8,8,2022,Eastern Town Hall Team Operation,F8: Scale-UP Cardano's Community Hubs,P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,22500.0,22500.0,approved,complete,True,True
f08-ecoseed-f8,8,2022,EcoSeed,F8: Miscellaneous Challenge,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,USD,500000.0,,not_approved,unfunded,False,False
f08-education-material-for-workshops-f8,8,2022,Education Material for Workshops,"F8: Grow Africa, Grow Cardano",P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,6598.0,6598.0,approved,complete,True,True
f08-educational-platform-cardano-cube-f8,8,2022,Educational Platform - Cardano Cube,F8: Miscellaneous Challenge,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,USD,5200.0,5200.0,approved,complete,True,True
f08-educational-tool-kit-f-legislators-f8,8,2022,Educational tool kit f/ legislators,F8: Lobbying for favorable legislation,P3,Governance,governance-systems,high,challenge,USD,66125.0,,over_budget,unfunded,False,False
f08-employment-credentials-in-zanzibar-f8,8,2022,Employment Credentials in Zanzibar,"F8: Grow Africa, Grow Cardano",P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,17500.0,,over_budget,unfunded,False,False
f08-employment-credentials-on-prism-f8,8,2022,Employment Credentials on PRISM,F8: Business Solutions (B2B & B2C),P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,60900.0,67432.0,over_budget,complete,False,False
f08-empower-400-marginalized-girls-f8,8,2022,Empower 400 marginalized girls,"F8: Grow Africa, Grow Cardano",P4,Community & Ecosystem Growth,community-and-talent,high,challenge,USD,15000.0,,not_approved,unfunded,False,False
f08-empower-thru-project-based-learning-f8,8,2022,Empower thru Project Based Learning,F8: Open Source Development Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,36000.0,36000.0,approved,complete,True,True
f08-enable-cardano-dao-for-new-users-f8,8,2022,Enable Cardano DAO for new users,F8: Open Source Development Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,35000.0,,over_budget,unfunded,False,False
f08-enable-educated-ca-decisions-f8,8,2022,Enable educated CA decisions,F8: Community Advisor Improvements,P3,Governance,governance-systems,high,challenge,USD,15000.0,,not_approved,unfunded,False,False
f08-enterprise-operating-system-f8,8,2022,Enterprise Operating System,F8: Business Solutions (B2B & B2C),P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,45000.0,,not_approved,unfunded,False,False
f08-erc721-erc-1155-for-milkomeda-f8,8,2022,ERC721 & ERC-1155 for Milkomeda,F8: Cross-Chain Collaboration,P1,Infrastructure & Research Excellence,protocol-and-infrastructure,high,challenge,USD,20000.0,20000.0,approved,complete,True,True
